intervention_id,user_id,account_id,intervention_date,eligibility_flag,treatment_flag,delivery_channel
intv_0006701,user_0015085,acct_01269,2023-12-20,1,1,email
intv_0006702,user_0015086,acct_01269,2024-01-11,1,1,in_app
intv_0006703,user_0015091,acct_01270,2023-06-25,1,0,both
intv_0006704,user_0015092,acct_01270,2023-06-11,1,0,email
intv_0006705,user_0015096,acct_01271,2024-01-05,1,1,in_app
intv_0006706,user_0015098,acct_01271,2023-12-17,1,1,in_app
intv_0006707,user_0015099,acct_01271,2023-12-19,1,0,email
intv_0006708,user_0015103,acct_01271,2024-01-10,1,0,in_app
intv_0006709,user_0015104,acct_01271,2023-12-18,1,0,in_app
intv_0006710,user_0015107,acct_01271,2023-12-15,1,1,in_app
intv_0006711,user_0015114,acct_01272,2024-07-02,1,0,in_app
intv_0006712,user_0015115,acct_01272,2024-07-03,1,0,in_app
intv_0006713,user_0015116,acct_01272,2024-06-19,1,0,in_app
intv_0006714,user_0015118,acct_01273,2024-05-12,1,1,both
intv_0006715,user_0015119,acct_01273,2024-05-31,1,0,in_app
intv_0006716,user_0015120,acct_01273,2024-05-07,1,1,email
intv_0006717,user_0015122,acct_01273,2024-05-28,1,0,email
intv_0006718,user_0015123,acct_01273,2024-05-17,1,0,in_app
intv_0006719,user_0015124,acct_01274,2023-12-12,1,1,both
intv_0006720,user_0015126,acct_01274,2024-01-02,1,1,email
intv_0006721,user_0015128,acct_01274,2023-12-21,1,1,in_app
intv_0006722,user_0015129,acct_01274,2024-01-04,1,0,email
intv_0006723,user_0015131,acct_01274,2023-12-10,1,1,both
intv_0006724,user_0015133,acct_01274,2024-01-05,1,0,both
intv_0006725,user_0015137,acct_01274,2023-12-16,1,0,email
intv_0006726,user_0015138,acct_01274,2023-12-19,1,0,email
intv_0006727,user_0015139,acct_01274,2023-12-22,1,0,in_app
intv_0006728,user_0015146,acct_01275,2024-06-23,1,0,both
intv_0006729,user_0015150,acct_01275,2024-05-30,1,1,in_app
intv_0006730,user_0015157,acct_01276,2023-03-01,1,0,in_app
intv_0006731,user_0015161,acct_01277,2023-07-09,1,0,both
intv_0006732,user_0015164,acct_01277,2023-07-08,1,0,in_app
intv_0006733,user_0015166,acct_01277,2023-07-03,1,1,email
intv_0006734,user_0015173,acct_01278,2023-11-24,1,0,in_app
intv_0006735,user_0015175,acct_01278,2023-12-01,1,0,both
intv_0006736,user_0015177,acct_01278,2023-12-11,1,0,in_app
intv_0006737,user_0015178,acct_01278,2023-12-03,1,1,email
intv_0006738,user_0015180,acct_01279,2023-06-28,1,0,in_app
intv_0006739,user_0015182,acct_01279,2023-07-03,1,1,in_app
intv_0006740,user_0015183,acct_01279,2023-06-15,1,0,both
intv_0006741,user_0015184,acct_01279,2023-06-23,1,0,in_app
intv_0006742,user_0015186,acct_01279,2023-06-23,1,0,in_app
intv_0006743,user_0015189,acct_01279,2023-06-06,1,0,in_app
intv_0006744,user_0015190,acct_01279,2023-07-04,1,0,in_app
intv_0006745,user_0015192,acct_01279,2023-06-24,1,0,email
intv_0006746,user_0015193,acct_01279,2023-06-21,1,1,in_app
intv_0006747,user_0015196,acct_01280,2024-01-24,1,1,in_app
intv_0006748,user_0015197,acct_01280,2024-02-20,1,0,in_app
intv_0006749,user_0015198,acct_01280,2024-02-06,1,0,both
intv_0006750,user_0015201,acct_01280,2024-01-22,1,1,email
intv_0006751,user_0015205,acct_01280,2024-02-01,1,0,email
intv_0006752,user_0015206,acct_01280,2024-02-16,1,0,in_app
intv_0006753,user_0015210,acct_01280,2024-02-11,1,0,email
intv_0006754,user_0015211,acct_01280,2024-02-11,1,1,both
intv_0006755,user_0015215,acct_01281,2023-04-18,1,0,email
intv_0006756,user_0015218,acct_01281,2023-04-13,1,0,in_app
intv_0006757,user_0015219,acct_01281,2023-04-13,1,0,both
intv_0006758,user_0015221,acct_01281,2023-03-29,1,0,in_app
intv_0006759,user_0015223,acct_01281,2023-04-17,1,0,in_app
intv_0006760,user_0015228,acct_01281,2023-04-15,1,0,email
intv_0006761,user_0015231,acct_01282,2024-03-03,1,0,in_app
intv_0006762,user_0015232,acct_01282,2024-03-06,1,0,in_app
intv_0006763,user_0015233,acct_01282,2024-03-09,1,0,both
intv_0006764,user_0015235,acct_01282,2024-03-08,1,0,in_app
intv_0006765,user_0015236,acct_01282,2024-03-04,1,1,email
intv_0006766,user_0015237,acct_01282,2024-03-22,1,1,both
intv_0006767,user_0015239,acct_01282,2024-03-20,1,0,email
intv_0006768,user_0015240,acct_01282,2024-03-11,1,1,email
intv_0006769,user_0015241,acct_01282,2024-03-07,1,0,both
intv_0006770,user_0015245,acct_01282,2024-03-17,1,0,email
intv_0006771,user_0015248,acct_01283,2023-11-15,1,0,in_app
intv_0006772,user_0015252,acct_01283,2023-10-26,1,1,both
intv_0006773,user_0015256,acct_01283,2023-10-21,1,0,in_app
intv_0006774,user_0015257,acct_01284,2023-09-12,1,0,in_app
intv_0006775,user_0015261,acct_01284,2023-09-03,1,0,in_app
intv_0006776,user_0015264,acct_01284,2023-09-26,1,0,email
intv_0006777,user_0015266,acct_01284,2023-09-17,1,0,both
intv_0006778,user_0015269,acct_01284,2023-09-22,1,0,in_app
intv_0006779,user_0015270,acct_01284,2023-09-11,1,1,in_app
intv_0006780,user_0015271,acct_01284,2023-09-15,1,0,in_app
intv_0006781,user_0015273,acct_01284,2023-09-16,1,0,email
intv_0006782,user_0015276,acct_01284,2023-09-14,1,0,in_app
intv_0006783,user_0015282,acct_01285,2024-05-13,1,1,email
intv_0006784,user_0015283,acct_01285,2024-06-03,1,0,email
intv_0006785,user_0015286,acct_01286,2024-05-04,1,0,email
intv_0006786,user_0015287,acct_01286,2024-05-16,1,0,email
intv_0006787,user_0015293,acct_01286,2024-05-14,1,1,in_app
intv_0006788,user_0015295,acct_01286,2024-05-12,1,1,email
intv_0006789,user_0015300,acct_01286,2024-05-13,1,0,in_app
intv_0006790,user_0015303,acct_01286,2024-05-19,1,0,in_app
intv_0006791,user_0015304,acct_01287,2023-03-30,1,1,in_app
intv_0006792,user_0015305,acct_01287,2023-04-11,1,1,in_app
intv_0006793,user_0015307,acct_01287,2023-04-05,1,0,in_app
intv_0006794,user_0015308,acct_01287,2023-03-22,1,1,in_app
intv_0006795,user_0015312,acct_01287,2023-03-20,1,0,in_app
intv_0006796,user_0015313,acct_01287,2023-03-30,1,0,in_app
intv_0006797,user_0015315,acct_01287,2023-03-27,1,0,in_app
intv_0006798,user_0015316,acct_01288,2023-11-25,1,0,in_app
intv_0006799,user_0015317,acct_01288,2023-11-12,1,0,email
intv_0006800,user_0015322,acct_01288,2023-11-08,1,1,email
intv_0006801,user_0015324,acct_01288,2023-12-06,1,0,in_app
intv_0006802,user_0015326,acct_01288,2023-11-15,1,0,email
intv_0006803,user_0015327,acct_01289,2023-06-26,1,0,email
intv_0006804,user_0015328,acct_01289,2023-06-09,1,0,both
intv_0006805,user_0015330,acct_01289,2023-06-12,1,1,in_app
intv_0006806,user_0015331,acct_01289,2023-07-02,1,0,in_app
intv_0006807,user_0015332,acct_01289,2023-06-24,1,0,email
intv_0006808,user_0015333,acct_01289,2023-06-13,1,0,email
intv_0006809,user_0015334,acct_01289,2023-06-10,1,0,in_app
intv_0006810,user_0015337,acct_01289,2023-06-29,1,0,both
intv_0006811,user_0015338,acct_01290,2024-02-13,1,1,both
intv_0006812,user_0015339,acct_01290,2024-02-02,1,0,email
intv_0006813,user_0015341,acct_01290,2024-01-19,1,0,in_app
intv_0006814,user_0015343,acct_01290,2024-02-11,1,1,email
intv_0006815,user_0015346,acct_01290,2024-02-10,1,0,email
intv_0006816,user_0015349,acct_01290,2024-01-25,1,0,both
intv_0006817,user_0015351,acct_01291,2023-05-21,1,0,email
intv_0006818,user_0015352,acct_01291,2023-05-21,1,0,in_app
intv_0006819,user_0015353,acct_01291,2023-06-01,1,0,in_app
intv_0006820,user_0015355,acct_01291,2023-05-18,1,1,email
intv_0006821,user_0015356,acct_01291,2023-06-04,1,1,both
intv_0006822,user_0015359,acct_01291,2023-05-23,1,0,both
intv_0006823,user_0015360,acct_01291,2023-06-10,1,0,both
intv_0006824,user_0015362,acct_01292,2023-02-17,1,0,in_app
intv_0006825,user_0015365,acct_01292,2023-02-11,1,0,in_app
intv_0006826,user_0015367,acct_01292,2023-02-10,1,1,email
intv_0006827,user_0015378,acct_01293,2024-04-26,1,0,in_app
intv_0006828,user_0015379,acct_01293,2024-04-17,1,0,both
intv_0006829,user_0015381,acct_01294,2023-12-16,1,0,email
intv_0006830,user_0015382,acct_01294,2023-12-14,1,0,both
intv_0006831,user_0015383,acct_01294,2023-12-27,1,0,in_app
intv_0006832,user_0015384,acct_01294,2023-12-02,1,1,in_app
intv_0006833,user_0015385,acct_01294,2023-12-15,1,1,email
intv_0006834,user_0015388,acct_01295,2023-04-10,1,0,in_app
intv_0006835,user_0015389,acct_01295,2023-04-19,1,0,email
intv_0006836,user_0015391,acct_01295,2023-04-04,1,0,in_app
intv_0006837,user_0015393,acct_01295,2023-04-21,1,1,email
intv_0006838,user_0015398,acct_01296,2024-01-03,1,0,in_app
intv_0006839,user_0015399,acct_01296,2024-01-21,1,1,both
intv_0006840,user_0015401,acct_01296,2023-12-30,1,0,email
intv_0006841,user_0015403,acct_01296,2024-01-15,1,0,both
intv_0006842,user_0015404,acct_01296,2024-01-19,1,1,in_app
intv_0006843,user_0015406,acct_01296,2024-01-24,1,0,in_app
intv_0006844,user_0015407,acct_01296,2023-12-23,1,0,both
intv_0006845,user_0015409,acct_01296,2023-12-24,1,0,in_app
intv_0006846,user_0015410,acct_01296,2023-12-30,1,1,in_app
intv_0006847,user_0015412,acct_01296,2024-01-24,1,0,both
intv_0006848,user_0015414,acct_01296,2024-01-24,1,0,in_app
intv_0006849,user_0015415,acct_01296,2023-12-28,1,1,in_app
intv_0006850,user_0015418,acct_01296,2024-01-06,1,0,in_app
intv_0006851,user_0015419,acct_01296,2024-01-26,1,1,in_app
intv_0006852,user_0015421,acct_01296,2023-12-31,1,0,email
intv_0006853,user_0015423,acct_01296,2024-01-16,1,0,in_app
intv_0006854,user_0015424,acct_01296,2024-01-14,1,0,email
intv_0006855,user_0015427,acct_01297,2024-01-06,1,0,in_app
intv_0006856,user_0015428,acct_01297,2024-01-18,1,0,both
intv_0006857,user_0015429,acct_01297,2024-01-05,1,0,in_app
intv_0006858,user_0015430,acct_01297,2023-12-27,1,0,email
intv_0006859,user_0015431,acct_01297,2023-12-21,1,0,both
intv_0006860,user_0015432,acct_01297,2024-01-06,1,0,email
intv_0006861,user_0015434,acct_01298,2023-06-06,1,0,in_app
intv_0006862,user_0015435,acct_01298,2023-05-30,1,1,in_app
intv_0006863,user_0015436,acct_01298,2023-06-06,1,0,in_app
intv_0006864,user_0015437,acct_01298,2023-05-31,1,0,email
intv_0006865,user_0015441,acct_01299,2023-07-10,1,1,in_app
intv_0006866,user_0015442,acct_01299,2023-07-09,1,0,both
intv_0006867,user_0015443,acct_01299,2023-07-13,1,0,both
intv_0006868,user_0015444,acct_01299,2023-07-06,1,0,in_app
intv_0006869,user_0015446,acct_01299,2023-07-06,1,0,in_app
intv_0006870,user_0015450,acct_01299,2023-07-07,1,1,both
intv_0006871,user_0015452,acct_01300,2023-07-16,1,0,in_app
intv_0006872,user_0015455,acct_01300,2023-08-03,1,0,email
intv_0006873,user_0015458,acct_01300,2023-07-11,1,0,email
intv_0006874,user_0015460,acct_01300,2023-07-25,1,0,in_app
intv_0006875,user_0015461,acct_01300,2023-08-05,1,1,both
intv_0006876,user_0015463,acct_01300,2023-07-22,1,1,email
intv_0006877,user_0015466,acct_01300,2023-07-23,1,0,in_app
intv_0006878,user_0015467,acct_01300,2023-07-16,1,1,in_app
intv_0006879,user_0015468,acct_01301,2024-03-11,1,0,both
intv_0006880,user_0015472,acct_01301,2024-03-04,1,0,email
intv_0006881,user_0015475,acct_01301,2024-02-18,1,0,in_app
intv_0006882,user_0015476,acct_01301,2024-03-15,1,0,in_app
intv_0006883,user_0015480,acct_01302,2023-07-10,1,0,in_app
intv_0006884,user_0015481,acct_01302,2023-07-01,1,1,both
intv_0006885,user_0015485,acct_01303,2023-12-12,1,0,in_app
intv_0006886,user_0015486,acct_01303,2023-12-22,1,0,in_app
intv_0006887,user_0015487,acct_01303,2023-12-19,1,0,both
intv_0006888,user_0015488,acct_01303,2023-12-07,1,0,email
intv_0006889,user_0015491,acct_01305,2023-08-21,1,1,email
intv_0006890,user_0015492,acct_01305,2023-07-28,1,1,both
intv_0006891,user_0015494,acct_01305,2023-08-02,1,1,in_app
intv_0006892,user_0015497,acct_01305,2023-08-23,1,0,both
intv_0006893,user_0015498,acct_01305,2023-08-16,1,1,in_app
intv_0006894,user_0015500,acct_01305,2023-08-20,1,0,in_app
intv_0006895,user_0015509,acct_01305,2023-07-30,1,0,in_app
intv_0006896,user_0015510,acct_01305,2023-08-09,1,1,both
intv_0006897,user_0015511,acct_01305,2023-08-06,1,1,in_app
intv_0006898,user_0015517,acct_01306,2024-02-03,1,0,in_app
intv_0006899,user_0015521,acct_01306,2024-02-06,1,1,in_app
intv_0006900,user_0015522,acct_01306,2024-02-18,1,0,in_app
intv_0006901,user_0015525,acct_01307,2023-07-09,1,0,email
intv_0006902,user_0015526,acct_01307,2023-06-30,1,0,email
intv_0006903,user_0015529,acct_01307,2023-07-14,1,0,both
intv_0006904,user_0015530,acct_01307,2023-07-03,1,0,both
intv_0006905,user_0015531,acct_01307,2023-07-13,1,1,email
intv_0006906,user_0015532,acct_01308,2023-08-30,1,0,email
intv_0006907,user_0015534,acct_01308,2023-08-29,1,0,in_app
intv_0006908,user_0015535,acct_01308,2023-09-02,1,1,both
intv_0006909,user_0015538,acct_01308,2023-09-13,1,1,in_app
intv_0006910,user_0015541,acct_01308,2023-08-24,1,0,in_app
intv_0006911,user_0015542,acct_01308,2023-09-02,1,0,email
intv_0006912,user_0015543,acct_01308,2023-09-05,1,0,both
intv_0006913,user_0015546,acct_01308,2023-08-28,1,0,email
intv_0006914,user_0015547,acct_01308,2023-09-18,1,0,both
intv_0006915,user_0015555,acct_01308,2023-09-09,1,1,in_app
intv_0006916,user_0015557,acct_01308,2023-08-25,1,0,email
intv_0006917,user_0015565,acct_01308,2023-08-25,1,0,in_app
intv_0006918,user_0015566,acct_01308,2023-09-17,1,0,email
intv_0006919,user_0015567,acct_01308,2023-09-01,1,1,in_app
intv_0006920,user_0015568,acct_01308,2023-09-05,1,0,in_app
intv_0006921,user_0015569,acct_01309,2023-06-20,1,0,in_app
intv_0006922,user_0015570,acct_01309,2023-06-23,1,0,in_app
intv_0006923,user_0015571,acct_01309,2023-06-19,1,0,in_app
intv_0006924,user_0015572,acct_01309,2023-06-11,1,0,in_app
intv_0006925,user_0015573,acct_01309,2023-06-02,1,1,in_app
intv_0006926,user_0015574,acct_01309,2023-05-28,1,1,in_app
intv_0006927,user_0015576,acct_01309,2023-06-15,1,1,in_app
intv_0006928,user_0015577,acct_01309,2023-06-13,1,0,in_app
intv_0006929,user_0015579,acct_01309,2023-05-30,1,1,in_app
intv_0006930,user_0015581,acct_01309,2023-06-14,1,0,in_app
intv_0006931,user_0015583,acct_01309,2023-06-20,1,0,in_app
intv_0006932,user_0015585,acct_01310,2023-04-16,1,1,both
intv_0006933,user_0015586,acct_01310,2023-04-12,1,0,email
intv_0006934,user_0015588,acct_01310,2023-04-13,1,0,in_app
intv_0006935,user_0015593,acct_01311,2024-05-18,1,0,email
intv_0006936,user_0015594,acct_01311,2024-05-03,1,0,in_app
intv_0006937,user_0015599,acct_01312,2024-04-16,1,0,email
intv_0006938,user_0015600,acct_01312,2024-05-09,1,0,in_app
intv_0006939,user_0015602,acct_01312,2024-05-02,1,0,email
intv_0006940,user_0015603,acct_01312,2024-04-26,1,1,email
intv_0006941,user_0015607,acct_01313,2024-01-19,1,1,both
intv_0006942,user_0015611,acct_01313,2023-12-21,1,0,in_app
intv_0006943,user_0015613,acct_01313,2024-01-05,1,1,both
intv_0006944,user_0015614,acct_01313,2023-12-30,1,0,email
intv_0006945,user_0015616,acct_01313,2024-01-14,1,0,both
intv_0006946,user_0015618,acct_01314,2024-02-22,1,0,email
intv_0006947,user_0015620,acct_01314,2024-01-22,1,1,email
intv_0006948,user_0015621,acct_01314,2024-02-02,1,1,email
intv_0006949,user_0015625,acct_01315,2023-06-28,1,0,both
intv_0006950,user_0015627,acct_01315,2023-07-21,1,1,in_app
intv_0006951,user_0015628,acct_01315,2023-07-11,1,0,email
intv_0006952,user_0015630,acct_01315,2023-07-23,1,0,email
intv_0006953,user_0015631,acct_01315,2023-07-02,1,0,in_app
intv_0006954,user_0015632,acct_01315,2023-07-05,1,1,both
intv_0006955,user_0015633,acct_01315,2023-07-22,1,1,in_app
intv_0006956,user_0015634,acct_01316,2023-11-06,1,1,in_app
intv_0006957,user_0015635,acct_01316,2023-11-19,1,0,email
intv_0006958,user_0015637,acct_01316,2023-11-14,1,0,email
intv_0006959,user_0015640,acct_01316,2023-11-07,1,1,in_app
intv_0006960,user_0015643,acct_01316,2023-11-11,1,1,email
intv_0006961,user_0015646,acct_01317,2024-07-07,1,0,email
intv_0006962,user_0015647,acct_01317,2024-07-07,1,1,in_app
intv_0006963,user_0015648,acct_01317,2024-07-17,1,0,email
intv_0006964,user_0015649,acct_01317,2024-07-06,1,1,both
intv_0006965,user_0015652,acct_01317,2024-06-24,1,0,in_app
intv_0006966,user_0015653,acct_01317,2024-06-25,1,0,email
intv_0006967,user_0015654,acct_01317,2024-07-09,1,0,in_app
intv_0006968,user_0015655,acct_01317,2024-07-03,1,1,both
intv_0006969,user_0015658,acct_01317,2024-06-24,1,1,email
intv_0006970,user_0015662,acct_01317,2024-07-09,1,0,in_app
intv_0006971,user_0015663,acct_01317,2024-07-12,1,0,in_app
intv_0006972,user_0015664,acct_01317,2024-06-22,1,0,email
intv_0006973,user_0015668,acct_01318,2023-08-16,1,0,email
intv_0006974,user_0015672,acct_01319,2024-06-19,1,0,both
intv_0006975,user_0015675,acct_01319,2024-06-17,1,0,in_app
intv_0006976,user_0015677,acct_01319,2024-06-04,1,1,in_app
intv_0006977,user_0015681,acct_01320,2024-03-24,1,1,in_app
intv_0006978,user_0015688,acct_01321,2023-07-25,1,1,in_app
intv_0006979,user_0015690,acct_01322,2023-05-13,1,0,in_app
intv_0006980,user_0015691,acct_01322,2023-06-06,1,1,both
intv_0006981,user_0015692,acct_01322,2023-06-03,1,0,in_app
intv_0006982,user_0015693,acct_01323,2023-04-21,1,0,email
intv_0006983,user_0015694,acct_01323,2023-04-26,1,1,in_app
intv_0006984,user_0015695,acct_01323,2023-04-18,1,0,email
intv_0006985,user_0015700,acct_01323,2023-04-20,1,1,both
intv_0006986,user_0015701,acct_01323,2023-04-20,1,0,email
intv_0006987,user_0015706,acct_01324,2023-07-03,1,0,in_app
intv_0006988,user_0015707,acct_01324,2023-06-19,1,0,in_app
intv_0006989,user_0015709,acct_01324,2023-07-07,1,1,both
intv_0006990,user_0015710,acct_01324,2023-07-08,1,0,both
intv_0006991,user_0015713,acct_01324,2023-06-22,1,0,in_app
intv_0006992,user_0015717,acct_01324,2023-06-22,1,0,email
intv_0006993,user_0015719,acct_01324,2023-06-17,1,1,email
intv_0006994,user_0015721,acct_01324,2023-07-04,1,1,email
intv_0006995,user_0015722,acct_01324,2023-07-08,1,0,both
intv_0006996,user_0015727,acct_01325,2024-02-01,1,0,in_app
intv_0006997,user_0015728,acct_01325,2024-01-16,1,1,email
intv_0006998,user_0015729,acct_01325,2024-01-18,1,0,in_app
intv_0006999,user_0015733,acct_01325,2024-01-29,1,0,email
intv_0007000,user_0015734,acct_01325,2024-01-31,1,0,in_app
intv_0007001,user_0015737,acct_01326,2023-07-20,1,0,email
intv_0007002,user_0015742,acct_01326,2023-08-02,1,1,in_app
intv_0007003,user_0015743,acct_01326,2023-07-13,1,0,in_app
intv_0007004,user_0015747,acct_01327,2024-04-06,1,0,email
intv_0007005,user_0015750,acct_01327,2024-04-15,1,1,in_app
intv_0007006,user_0015752,acct_01327,2024-04-01,1,0,in_app
intv_0007007,user_0015753,acct_01328,2023-02-25,1,0,email
intv_0007008,user_0015756,acct_01328,2023-02-24,1,1,in_app
intv_0007009,user_0015758,acct_01329,2023-04-08,1,1,email
intv_0007010,user_0015759,acct_01329,2023-04-06,1,0,both
intv_0007011,user_0015764,acct_01329,2023-03-27,1,0,in_app
intv_0007012,user_0015766,acct_01330,2023-06-24,1,0,email
intv_0007013,user_0015774,acct_01330,2023-07-06,1,1,email
intv_0007014,user_0015780,acct_01331,2024-04-04,1,0,in_app
intv_0007015,user_0015782,acct_01331,2024-03-27,1,0,in_app
intv_0007016,user_0015785,acct_01332,2023-04-27,1,1,both
intv_0007017,user_0015788,acct_01332,2023-05-23,1,0,in_app
intv_0007018,user_0015789,acct_01332,2023-05-17,1,0,in_app
intv_0007019,user_0015792,acct_01332,2023-05-05,1,0,email
intv_0007020,user_0015795,acct_01333,2024-03-24,1,1,email
intv_0007021,user_0015797,acct_01333,2024-04-04,1,0,both
intv_0007022,user_0015805,acct_01333,2024-03-25,1,0,both
intv_0007023,user_0015809,acct_01334,2024-06-16,1,0,in_app
intv_0007024,user_0015811,acct_01334,2024-05-26,1,0,email
intv_0007025,user_0015812,acct_01334,2024-06-15,1,1,both
intv_0007026,user_0015813,acct_01334,2024-06-19,1,0,email
intv_0007027,user_0015817,acct_01335,2024-05-11,1,0,email
intv_0007028,user_0015818,acct_01335,2024-05-29,1,0,in_app
intv_0007029,user_0015819,acct_01335,2024-05-16,1,0,in_app
intv_0007030,user_0015820,acct_01335,2024-04-25,1,0,email
intv_0007031,user_0015823,acct_01335,2024-05-06,1,1,both
intv_0007032,user_0015826,acct_01336,2023-11-27,1,0,in_app
intv_0007033,user_0015829,acct_01336,2023-12-05,1,0,in_app
intv_0007034,user_0015831,acct_01336,2023-12-25,1,1,both
intv_0007035,user_0015837,acct_01336,2023-12-02,1,0,in_app
intv_0007036,user_0015839,acct_01336,2023-12-19,1,0,email
intv_0007037,user_0015840,acct_01336,2023-11-27,1,0,in_app
