account_id,account_created_date,plan_tier,industry,seat_count,cs_assigned_flag,account_health_score
acct_02450,2023-07-10,starter,Manufacturing,5,0,0.6089864661119255
acct_02451,2023-03-02,enterprise,Manufacturing,52,1,0.6185631963786415
acct_02452,2024-03-13,growth,SaaS,54,1,0.6468093197590108
acct_02453,2023-09-21,starter,Logistics,5,0,0.7287405645272808
acct_02454,2023-04-05,growth,Retail,70,1,0.4105555594699016
acct_02455,2024-04-14,starter,Logistics,10,0,0.31332610121092686
acct_02456,2024-05-28,starter,Healthcare,15,0,0.5148829078157472
acct_02457,2023-07-13,growth,FinTech,60,1,0.8702292611748279
acct_02458,2024-04-26,starter,Education,8,0,0.9033261150131067
acct_02459,2023-12-02,starter,Retail,19,0,0.8746765703348831
acct_02460,2024-03-10,enterprise,SaaS,213,1,0.5710527948358965
acct_02461,2023-07-15,enterprise,FinTech,281,1,0.3326827377022757
acct_02462,2023-09-06,growth,FinTech,16,0,0.24854413475222387
acct_02463,2024-05-12,growth,Education,66,0,0.5078942757675883
acct_02464,2023-07-31,growth,Healthcare,57,1,0.570288955477596
acct_02465,2024-04-10,starter,Healthcare,17,0,0.7950938101583938
acct_02466,2023-08-09,starter,Healthcare,13,0,0.7301708189313668
acct_02467,2023-09-30,starter,Retail,5,0,0.634110761848743
acct_02468,2023-06-03,starter,Logistics,5,0,0.4665232843588287
acct_02469,2023-09-06,starter,FinTech,14,0,0.45588306626326647
acct_02470,2023-10-06,starter,Logistics,7,0,0.6381191530607153
acct_02471,2024-03-15,enterprise,Logistics,133,1,0.704557646825959
acct_02472,2023-10-03,enterprise,Healthcare,152,1,0.6587821893368376
acct_02473,2024-05-28,growth,Logistics,53,0,0.44481030605900174
acct_02474,2023-03-29,starter,FinTech,15,0,0.6976001443188129
acct_02475,2024-05-19,enterprise,FinTech,61,1,0.6638866450652117
acct_02476,2023-08-29,starter,Manufacturing,15,0,0.43940003907147324
acct_02477,2023-08-24,growth,SaaS,71,1,0.48235185445496165
acct_02478,2023-05-08,starter,Retail,18,0,0.7032743961842349
acct_02479,2024-05-17,growth,Logistics,59,0,0.5648238697281164
acct_02480,2023-07-19,starter,Retail,7,0,0.8383720952454685
acct_02481,2024-05-16,enterprise,Retail,267,1,0.6751693914096865
acct_02482,2024-05-06,enterprise,Retail,60,1,0.5270053217716096
acct_02483,2023-01-21,starter,Education,9,0,0.5984691599413601
acct_02484,2023-08-22,starter,Manufacturing,12,0,0.6095075088956577
acct_02485,2024-02-20,enterprise,Retail,155,1,0.4907414530137435
acct_02486,2023-05-28,starter,Manufacturing,3,0,0.463111770273356
acct_02487,2023-01-29,enterprise,FinTech,116,1,0.7052084840714249
acct_02488,2023-12-27,growth,Education,45,0,0.7267909945563144
acct_02489,2023-11-04,starter,Logistics,9,0,0.6905672204329438
acct_02490,2023-06-11,starter,Manufacturing,15,0,0.8272977141485702
acct_02491,2023-03-02,starter,SaaS,4,0,0.5187340145982597
acct_02492,2023-05-05,growth,Retail,55,0,0.8511406149106695
acct_02493,2024-03-31,starter,Education,4,0,0.46486183221687705
acct_02494,2023-03-12,starter,SaaS,18,0,0.44809716549472606
acct_02495,2024-04-10,starter,FinTech,14,0,0.33600616767761243
acct_02496,2023-08-31,growth,FinTech,53,1,0.5331307029259774
acct_02497,2024-05-04,enterprise,Healthcare,188,1,0.5244416494755819
acct_02498,2023-08-09,enterprise,Retail,119,1,0.6788905920381976
acct_02499,2024-04-17,starter,Healthcare,16,0,0.6365836412430677
